17,42
42,27
43,26
43,27
43,28
44,28
44,25
45,24
45,25
45,26
46,25
46,27
47,27
47,28
48,28
49,28
50,28
51,28
52,27
51,25
50,24
50,23
48,23
44,32
43,32
43,33
43,34
42,33
44,35
45,34
45,35
45,36
46,35
46,33
47,33
47,32
48,32
49,32
50,32
51,32
52,33
51,35
50,36
50,37
48,37
